vocab	precision	recall
prison	0.07142857142857142	0.007042253521126761
omissions	0.008	0.5
escaped	0.05263157894736842	0.25
Charles's	0.02631578947368421	1.0
early	0.1	0.009259259259259259
hatred	0.008	0.009433962264150943
tips	0.02702702702702703	0.16666666666666666
excessive	0.03333333333333333	0.002849002849002849
Jesus'	0.01098901098901099	1.0
Navy	0.023255813953488372	1.0
Luisa	0.005319148936170213	1.0
rebelling	0.019230769230769232	0.3333333333333333
Gallant	0.023809523809523808	1.0
nursery	0.010638297872340425	0.043478260869565216
ki-yi-ing	0.08333333333333333	1.0
tilted	0.125	0.14285714285714285
vulnerable	0.005319148936170213	0.027777777777777776
apex	0.008658008658008658	0.018518518518518517
approximated	0.004329004329004329	0.3333333333333333
before	0.07692307692307693	0.011235955056179775
briefest	0.027777777777777776	0.5
wraith-like	0.03571428571428571	1.0
indicating	0.019230769230769232	0.09090909090909091
refrigerator	0.04	0.020833333333333332
die	0.012987012987012988	0.0196078431372549
follow	0.016	0.017699115044247787
Mavis	0.05263157894736842	1.0
quietly	0.02857142857142857	0.058823529411764705
Hatless	0.004329004329004329	1.0
won't	0.024390243902439025	0.2
queen	0.012987012987012988	0.022556390977443608
celebrants	0.017241379310344827	0.5
rider	0.05	0.011111111111111112
wouldn't	0.023809523809523808	0.2
threat	0.008	0.01639344262295082
four	0.017316017316017316	0.0149812734082397
poem	0.125	0.0070921985815602835
Queen	0.02702702702702703	1.0
Pope	0.03571428571428571	1.0
wedge	0.008	0.010309278350515464
packing	0.008	0.0625
buckles	0.017857142857142856	0.3333333333333333
Rue	0.009009009009009009	1.0
Mutton	1.0	1.0
Grandmother	0.021739130434782608	1.0
noble	0.015957446808510637	0.018292682926829267
eventual	0.03571428571428571	0.16666666666666666
forgot	0.013888888888888888	0.25
physicalness	0.005319148936170213	0.3333333333333333
rows	0.038461538461538464	0.07692307692307693
opposite	0.008658008658008658	0.012048192771084338
!	0.029411764705882353	1.0
emptied	0.07142857142857142	0.3333333333333333
Dell'Arca	0.029411764705882353	1.0
C	0.25	1.0
brave	0.041666666666666664	0.014925373134328358
crescendo	0.017316017316017316	0.25
rides	0.005319148936170213	0.1111111111111111
tragedies	0.3333333333333333	0.5
atmosphere	0.03333333333333333	0.004975124378109453
Cheat	0.009009009009009009	1.0
McClellan's	0.004329004329004329	1.0
searching	0.16666666666666666	0.05
Eighties	0.008	1.0
line	0.021645021645021644	0.007288629737609329
cause	0.021739130434782608	0.0037174721189591076
officers	0.021739130434782608	0.14285714285714285
louder	0.03225806451612903	0.125
crawling	0.1111111111111111	0.08333333333333333
Finally	0.005319148936170213	1.0
homely	0.008658008658008658	0.06896551724137931
Devil	0.009009009009009009	1.0
till	0.02857142857142857	0.017241379310344827
Angelina	0.045454545454545456	1.0
corduroys	0.021739130434782608	0.2
Art	0.034482758620689655	1.0
hoops	0.07142857142857142	0.25
plant	0.058823529411764705	0.0006349206349206349
church	0.016	0.005063291139240506
Gogol	0.125	1.0
widespread	0.04	0.02631578947368421
again	0.012987012987012988	0.0189873417721519
curtains	0.029411764705882353	0.05
trumps	0.029411764705882353	0.125
Rumanians	0.02	1.0
mumbled	0.009009009009009009	0.5
proprietorship	0.041666666666666664	0.16666666666666666
stern	0.004329004329004329	0.009708737864077669
sky's	0.013888888888888888	1.0
universe	0.004329004329004329	0.007246376811594203
poplin	0.03333333333333333	0.1
interrupted	0.009009009009009009	0.1111111111111111
problem	0.041666666666666664	0.01675977653631285
spattered	0.004329004329004329	0.3333333333333333
written	0.010638297872340425	0.013888888888888888
foreign	0.012987012987012988	0.016666666666666666
olives	0.022222222222222223	0.3333333333333333
movers	0.01098901098901099	0.3333333333333333
usual	0.125	0.02127659574468085
shade	0.024	0.011450381679389313
south	0.005319148936170213	0.01282051282051282
gush	0.125	0.025
finally	0.02564102564102564	0.08333333333333333
humans	0.008658008658008658	0.058823529411764705
wiry	0.037037037037037035	0.1
broad-nibbed	0.05555555555555555	1.0
Payne	0.041666666666666664	1.0
fuck	0.005319148936170213	0.015384615384615385
faced	0.023809523809523808	0.16666666666666666
isle	0.022222222222222223	0.03333333333333333
terrace	0.034482758620689655	0.018867924528301886
shocking	0.019230769230769232	0.038461538461538464
also	0.013888888888888888	0.011235955056179775
fabled	0.008	0.1111111111111111
drunken	0.02857142857142857	0.03333333333333333
calves	0.027777777777777776	0.14285714285714285
fedora	0.023809523809523808	0.08333333333333333
hesitated	0.005319148936170213	0.5
Lattimer's	0.004329004329004329	1.0
Old	0.005319148936170213	1.0
charging	0.023809523809523808	0.14285714285714285
city	0.025974025974025976	0.003436426116838488
permit	0.01098901098901099	0.012658227848101266
partings	0.004329004329004329	0.5
Ballestre	0.005319148936170213	1.0
instance	0.016	0.015873015873015872
torches	0.005319148936170213	0.25
Seizing	1.0	1.0
guards	0.005319148936170213	0.1
childishness	0.015625	0.125
breathed	0.008	0.16666666666666666
stone-gray	0.03333333333333333	1.0
headed	0.004329004329004329	0.07142857142857142
Tories	0.004329004329004329	1.0
move	0.021739130434782608	0.0024271844660194173
erect	0.08333333333333333	0.012048192771084338
betrays	0.004329004329004329	0.5
go	0.054945054945054944	0.019083969465648856
sniper's	0.016666666666666666	1.0
musician	0.2	0.007518796992481203
civilized	0.004329004329004329	0.034482758620689655
pricked	0.004329004329004329	0.25
sulky's	0.004329004329004329	1.0
snickered	0.01098901098901099	0.5
banker	0.017241379310344827	0.024390243902439025
pillows	0.008	0.125
demure	0.008	0.07142857142857142
grimly	0.04	0.5
attention	0.023809523809523808	0.005952380952380952
nigras	0.005319148936170213	1.0
gross	0.004329004329004329	0.013888888888888888
top	0.022222222222222223	0.004081632653061225
Krzywy-Rog	0.037037037037037035	1.0
Majdan-Tartarski	0.03333333333333333	1.0
hang	0.010638297872340425	0.011764705882352941
slow-scrambling	0.027777777777777776	1.0
we'd	0.005319148936170213	0.2
murder	0.0625	0.009009009009009009
juke	0.041666666666666664	0.047619047619047616
Trenchard	0.125	1.0
Le	0.14285714285714285	1.0
key	0.038461538461538464	0.004166666666666667
wickedly	0.013888888888888888	0.2
Dan	0.1	1.0
its	0.008	0.014084507042253521
print	0.041666666666666664	0.003289473684210526
Mostly	0.004329004329004329	1.0
births	0.004329004329004329	0.3333333333333333
Husbandry	0.024390243902439025	1.0
reared	0.08333333333333333	0.25
cloud	0.008658008658008658	0.007142857142857143
lapels	0.015625	0.3333333333333333
looks	0.017857142857142856	0.05
haint	0.08333333333333333	0.5
Bomb	0.005319148936170213	1.0
doorways	0.01098901098901099	0.25
torn	0.025	0.05263157894736842
low-lying	0.005319148936170213	1.0
fresh	0.14285714285714285	0.008
meetings	0.25	0.125
disrepair	0.125	0.07692307692307693
uncomfortable	0.010638297872340425	0.06666666666666667
monument	0.058823529411764705	0.023809523809523808
blind	0.2	0.00847457627118644
College	0.07692307692307693	1.0
Father	0.004329004329004329	1.0
Burial	0.012987012987012988	1.0
Ethel	0.024390243902439025	1.0
couldn't	0.03333333333333333	0.25
ignored	0.01098901098901099	0.14285714285714285
report	0.012987012987012988	0.0189873417721519
persons	0.02702702702702703	0.16666666666666666
originality	0.005319148936170213	0.058823529411764705
imply	0.015625	0.019230769230769232
bony	0.023809523809523808	0.01694915254237288
pie	0.017241379310344827	0.010638297872340425
chilled	0.004329004329004329	0.14285714285714285
persuaded	0.017241379310344827	0.2
confuse	0.022727272727272728	0.011627906976744186
gummy	0.015625	0.043478260869565216
weirs	0.005319148936170213	0.5
dumped	0.024390243902439025	0.5
first-class	0.027777777777777776	1.0
Cop	0.16666666666666666	1.0
Mystery	0.07142857142857142	1.0
William	0.016666666666666666	1.0
near-blind	0.008	1.0
understandable	0.030303030303030304	0.05263157894736842
Drunk	0.038461538461538464	1.0
Militia	0.009009009009009009	1.0
merriment	0.021739130434782608	0.05555555555555555
I'll	0.004329004329004329	1.0
asses	0.25	0.5
Holy	0.015625	1.0
leadership	0.008	0.03225806451612903
pot	0.010638297872340425	0.00819672131147541
themselves	0.08333333333333333	0.09090909090909091
nuclear	0.009009009009009009	0.010752688172043012
affairs	0.012987012987012988	0.08333333333333333
interview	0.038461538461538464	0.009433962264150943
Adonis	0.08333333333333333	1.0
urged	0.041666666666666664	0.5
body	0.021645021645021644	0.0053705692803437165
Turn	0.05	1.0
You	0.017857142857142856	1.0
intimate	0.008	0.015384615384615385
cave	0.034482758620689655	0.007751937984496124
oyabun	0.02857142857142857	0.14285714285714285
film	0.015625	0.0032679738562091504
alley	0.005319148936170213	0.024390243902439025
beaming	0.024390243902439025	0.2
backward	0.004329004329004329	0.011494252873563218
stood	0.015384615384615385	0.125
core	0.038461538461538464	0.008928571428571428
descriptions	0.004329004329004329	0.5
receive	0.041666666666666664	0.0072992700729927005
Jonathan	0.005319148936170213	1.0
trolls	0.004329004329004329	0.5
Pat's	0.004329004329004329	1.0
gnaw	0.017241379310344827	0.041666666666666664
symbol	0.022727272727272728	0.004098360655737705
onto	0.004329004329004329	0.034482758620689655
discuss	0.008	0.013888888888888888
sinner	0.004329004329004329	0.08333333333333333
required	0.03571428571428571	0.02702702702702703
draperies	0.05555555555555555	1.0
Visually	0.015625	1.0
changed	0.017857142857142856	0.1111111111111111
About	0.008	1.0
open	0.017241379310344827	0.004291845493562232
rode	0.01098901098901099	0.08333333333333333
sight	0.0625	0.009523809523809525
meddling	0.02702702702702703	0.125
Corps	0.004329004329004329	1.0
Herald	0.047619047619047616	1.0
season	0.5	0.006211180124223602
observers	0.005319148936170213	0.5
curiously	0.004329004329004329	0.16666666666666666
handlebars	0.009009009009009009	0.25
astral	0.005319148936170213	0.045454545454545456
perfectability	0.008	0.5
stranger's	0.015625	1.0
says	0.004329004329004329	0.16666666666666666
Yehhh	0.005319148936170213	1.0
tenebrous	0.041666666666666664	0.08333333333333333
achievement	0.03333333333333333	0.0196078431372549
ignition	0.025	0.029411764705882353
Dimes	1.0	1.0
dancers	0.08333333333333333	0.16666666666666666
look	0.010638297872340425	0.012658227848101266
Without	0.005319148936170213	1.0
recollection	0.012987012987012988	0.045454545454545456
unimpressed	0.005319148936170213	0.125
watchmen	0.009009009009009009	0.5
moments	0.023255813953488372	0.25
Talmud	0.008	1.0
survive	0.009009009009009009	0.02040816326530612
mothers'	0.5	1.0
dots	0.004329004329004329	0.0625
Jesuits	0.004329004329004329	1.0
Our	0.07142857142857142	1.0
preparations	0.2	0.3333333333333333
mill	0.045454545454545456	0.008064516129032258
worked	0.008	0.05
invariably	0.02564102564102564	0.3333333333333333
Many	0.14285714285714285	1.0
Halloween	0.013888888888888888	1.0
undertakings	0.005319148936170213	0.5
technique	0.008	0.00398406374501992
Souci	0.015384615384615385	1.0
Dickens	0.058823529411764705	1.0
collar	0.01098901098901099	0.008547008547008548
bayonets	0.03125	0.5
avoid	0.004329004329004329	0.010416666666666666
stropped	0.004329004329004329	0.5
next	0.03333333333333333	0.02127659574468085
enlarging	0.1	0.125
drawing-room	0.009009009009009009	1.0
Mama	0.023255813953488372	1.0
The	0.021739130434782608	1.0
make	0.022222222222222223	0.0030120481927710845
ancestral	0.015384615384615385	0.02702702702702703
dirge	0.06666666666666667	0.043478260869565216
sketched	0.008	0.5
peculiarly	0.013888888888888888	0.1
Mercury	0.015625	1.0
plied	0.008	0.3333333333333333
POW	0.008	1.0
sheets	0.004329004329004329	0.05263157894736842
jackets	0.07692307692307693	0.16666666666666666
Erie	0.004329004329004329	1.0
Gilkson	0.009009009009009009	1.0
bleary	0.09090909090909091	0.1111111111111111
punishment	0.009009009009009009	0.004347826086956522
snapping	0.023255813953488372	0.25
planned	0.009009009009009009	0.037037037037037035
furtive	0.5	0.05263157894736842
Vermouth	0.038461538461538464	1.0
supervision	0.3333333333333333	0.03125
Drunkenness	0.005319148936170213	1.0
observe	0.02702702702702703	0.009615384615384616
plainly	0.022727272727272728	0.07142857142857142
ordered	0.3333333333333333	0.03125
Jessie	0.25	1.0
noticing	0.012987012987012988	0.125
row	0.005319148936170213	0.008403361344537815
money	0.1111111111111111	0.003616636528028933
constricted	0.004329004329004329	0.1111111111111111
grandparents	1.0	0.5
content	0.08333333333333333	0.014598540145985401
Clubhouse	0.008	1.0
clip	0.008658008658008658	0.02127659574468085
Calvin	0.01098901098901099	1.0
paper	0.010638297872340425	0.004597701149425287
Somewhere	0.008	1.0
Over	0.015384615384615385	1.0
values	0.004329004329004329	0.047619047619047616
diffused	0.016666666666666666	0.09090909090909091
arrived	0.25	0.3333333333333333
sleepy	0.010638297872340425	0.04
Most	0.02702702702702703	1.0
Emerson	0.017241379310344827	1.0
purple	0.021739130434782608	0.009900990099009901
misjudged	0.5	1.0
ability	0.004329004329004329	0.0033333333333333335
jowl	0.005319148936170213	0.09090909090909091
Arigato	0.14285714285714285	1.0
ate	0.25	0.043478260869565216
muttered	0.016666666666666666	0.5
laughed	0.029411764705882353	0.5
nurse's	0.005319148936170213	1.0
bows	0.017241379310344827	0.1
strip	0.3333333333333333	0.005714285714285714
arranged	0.008	0.045454545454545456
Rameau's	0.009009009009009009	1.0
Underneath	0.047619047619047616	1.0
flapped	0.004329004329004329	0.5
activity	0.024	0.006521739130434782
succeeded	0.004329004329004329	0.5
Next	0.02857142857142857	1.0
major	0.058823529411764705	0.008928571428571428
yonder	0.009009009009009009	0.1111111111111111
They'd	0.3333333333333333	1.0
humorous	0.004329004329004329	0.0136986301369863
interesting	0.004329004329004329	0.02702702702702703
addressing	0.02631578947368421	0.08333333333333333
theme	0.2	0.009345794392523364
sixty-eight	0.01098901098901099	1.0
covers	0.015625	0.037037037037037035
red-visored	0.0625	1.0
sex	0.015957446808510637	0.011857707509881422
faces	0.2	0.05263157894736842
malignancies	0.04	0.5
store	0.012987012987012988	0.014925373134328358
drunkenly	0.01098901098901099	0.16666666666666666
unlovely	0.019230769230769232	0.25
Mars	0.25	1.0
cents	0.09090909090909091	0.07142857142857142
yard	0.02127659574468085	0.005747126436781609
shifted	0.047619047619047616	0.3333333333333333
ROK's	0.021739130434782608	1.0
mint	0.015625	0.008403361344537815
Germans	0.015625	1.0
presented	0.03125	0.125
it's	0.016	0.2857142857142857
campagna	0.0625	0.16666666666666666
hinge	0.02197802197802198	0.024390243902439025
hadn't	0.14285714285714285	0.25
retreat	0.02197802197802198	0.030303030303030304
King's	0.004329004329004329	1.0
Hope	0.004329004329004329	1.0
craved	0.004329004329004329	0.5
South	0.004329004329004329	1.0
still	0.004329004329004329	0.012048192771084338
lordly	0.02702702702702703	0.07692307692307693
exclaimed	0.3333333333333333	0.5
following	0.025	0.024390243902439025
statuary	0.5	0.16666666666666666
did	0.2	0.045454545454545456
Terrace	0.017241379310344827	1.0
clambering	0.2	0.3333333333333333
camps	0.005319148936170213	0.2
marquees	0.25	0.5
baroque	0.0625	0.02127659574468085
Royal	0.02	1.0
date	0.005319148936170213	0.00510204081632653
clips	0.023255813953488372	1.0
crucifix	0.02857142857142857	0.03571428571428571
meet	0.012987012987012988	0.012987012987012988
wheel	0.07142857142857142	0.0043859649122807015
assassin	0.024390243902439025	0.041666666666666664
objection	0.047619047619047616	0.02040816326530612
Stirring	0.005319148936170213	1.0
instantly	0.02857142857142857	0.08333333333333333
overpriced	0.004329004329004329	1.0
uniqueness	0.004329004329004329	0.25
far	0.03076923076923077	0.023809523809523808
tug	0.02564102564102564	0.030303030303030304
religion	0.012987012987012988	0.00847457627118644
index	0.017241379310344827	0.012658227848101266
rough	0.125	0.005154639175257732
nor	0.009009009009009009	0.023809523809523808
disregarding	0.015625	0.5
Slowly	0.015625	1.0
collected	0.017241379310344827	0.05263157894736842
pretty	0.1111111111111111	0.009523809523809525
persisted	0.09090909090909091	0.5
tray	0.005319148936170213	0.014705882352941176
Missouri	0.005319148936170213	1.0
festive	0.03125	0.021739130434782608
ignorant	0.04	0.012987012987012988
smallish	0.029411764705882353	0.14285714285714285
spilling	0.5	0.25
lengthily	0.009009009009009009	0.3333333333333333
divorced	0.008	0.06666666666666667
jagged	0.041666666666666664	0.03333333333333333
knowing	0.015384615384615385	0.029411764705882353
nailing	0.030303030303030304	0.16666666666666666
untied	0.012987012987012988	0.25
cousins	0.0625	0.3333333333333333
let	0.03333333333333333	0.013333333333333334
concept	0.015625	0.007042253521126761
collection	0.005319148936170213	0.004524886877828055
clothes	0.030303030303030304	0.005208333333333333
wish	0.005319148936170213	0.016129032258064516
disconnected	0.022727272727272728	0.03125
ridge	0.08333333333333333	0.005780346820809248
privacy	0.030303030303030304	0.04
fuzzy	0.08333333333333333	0.023255813953488372
City	0.004329004329004329	1.0
local	0.02857142857142857	0.005952380952380952
grave	0.030303030303030304	0.006289308176100629
throttling	0.016666666666666666	0.1111111111111111
piano	0.024390243902439025	0.010752688172043012
patronne's	0.004329004329004329	1.0
throat's	0.04	1.0
gowns	0.005319148936170213	0.3333333333333333
inlets	0.3333333333333333	0.5
disrepute	0.005319148936170213	0.1111111111111111
car	0.012987012987012988	0.01020408163265306
probably	0.022222222222222223	0.08333333333333333
seven	0.03333333333333333	0.009523809523809525
Madonna	0.125	1.0
periwinkles	0.004329004329004329	0.5
kinds	0.07142857142857142	0.14285714285714285
drop	0.034482758620689655	0.0034129692832764505
rifles	0.004329004329004329	0.2
revellers	0.005319148936170213	0.5
himself	0.04	0.07692307692307693
detractor	0.023809523809523808	0.125
flesh	0.022222222222222223	0.00546448087431694
serpent	0.07142857142857142	0.02127659574468085
terms	0.05714285714285714	0.16666666666666666
brother	0.009009009009009009	0.010869565217391304
sit	0.03333333333333333	0.028169014084507043
skiff	0.04	0.09090909090909091
fixed	0.02	0.010869565217391304
putting	0.03125	0.07142857142857142
sentence	0.01098901098901099	0.006097560975609756
Shelley	0.005319148936170213	1.0
originally	0.012987012987012988	0.047619047619047616
Pieta	0.024390243902439025	1.0
Frenchman	0.2	1.0
agrees	0.017241379310344827	0.3333333333333333
Captain	0.015625	1.0
torso	0.1	0.022222222222222223
selfeffacing	0.016666666666666666	1.0
miserable	0.041666666666666664	0.025
Wised	0.004329004329004329	1.0
wrath	0.047619047619047616	0.047619047619047616
pulled	0.07692307692307693	0.125
mortar	0.1111111111111111	0.010638297872340425
dim	0.2	0.018518518518518517
pokes	0.005319148936170213	1.0
healed	0.034482758620689655	0.3333333333333333
playing	0.04	0.014492753623188406
two-story	0.058823529411764705	1.0
regarding	0.017241379310344827	0.1
crazy	0.3333333333333333	0.007936507936507936
preaching	0.004329004329004329	0.07692307692307693
strips	0.005319148936170213	0.25
two-day	0.013888888888888888	1.0
misinterpreted	0.015384615384615385	1.0
return	0.021645021645021644	0.027932960893854747
tenting	0.3333333333333333	0.3333333333333333
abundance	0.008	0.011494252873563218
sized	0.03333333333333333	0.125
Buckra	0.005319148936170213	1.0
Scotty	0.008	1.0
Lieutenant	0.038461538461538464	1.0
pounds'	0.04	1.0
afterwards	0.125	0.06666666666666667
sympathize	0.016666666666666666	0.045454545454545456
Go	0.0625	1.0
schoolroom	0.1	0.25
Marsh	0.25	1.0
