vocab	precision	recall
sadness	0.0	0.0
more	0.0	0.0
disowned	0.0	0.0
mantel	0.0	0.0
split	0.0	0.0
race	0.001	0.05263157894736842
bitterness	0.0	0.0
passive	0.0	0.0
mornings	0.0	0.0
uncle	0.0	0.0
flung	0.0	0.0
tempted	0.001	0.14285714285714285
persisted	0.0	0.0
honey	0.001	0.2
ago	0.0	0.0
unteach	0.0	0.0
veining	0.0	0.0
involved	0.001	0.05263157894736842
jackets	0.0	0.0
satiety	0.0	0.0
rags	0.0	0.0
politely	0.0	0.0
coming	0.0	0.0
equality	0.0	0.0
dimension	0.001	0.25
unusual	0.0	0.0
sounded	0.0	0.0
hush	0.0	0.0
base	0.002	0.05
Eyes	0.0	0.0
ears	0.0	0.0
flats	0.0	0.0
impressive	0.0	0.0
bold	0.0	0.0
store	0.001	0.05555555555555555
comb	0.0	0.0
improvise	0.0	0.0
Lightning	0.0	0.0
stressed	0.0	0.0
Question	0.001	0.058823529411764705
partings	0.001	0.05263157894736842
tar	0.001	0.1
helpful	0.0	0.0
gun	0.0	0.0
booted	0.001	0.25
clambered	0.0	0.0
axes	0.0	0.0
ray	0.0	0.0
Bye	0.0	0.0
trees	0.001	0.16666666666666666
preaching	0.0	0.0
surprising	0.001	0.3333333333333333
crossed	0.001	0.04
clotheshorse	0.0	0.0
adapted	0.0	0.0
tiny	0.0	0.0
Treasury	0.0	0.0
crosses	0.001	0.027777777777777776
embarrassed	0.0	0.0
offender	0.0	0.0
vouching	0.0	0.0
errand	0.0	0.0
company	0.001	0.09090909090909091
bloated	0.0	0.0
rugs	0.001	0.3333333333333333
pervading	0.0	0.0
Chicken	0.0	0.0
society	0.002	0.14285714285714285
crazy	0.002	0.1111111111111111
tired	0.001	0.034482758620689655
roaming	0.001	0.08333333333333333
doing	0.004	0.16666666666666666
wrathful	0.0	0.0
adjoins	0.0	0.0
mercifully	0.0	0.0
raptures	0.0	0.0
cruising	0.0	0.0
might	0.0	0.0
word	0.001	0.038461538461538464
monologue	0.0	0.0
vision	0.001	0.14285714285714285
shriveled	0.0	0.0
loud	0.002	0.125
grenades	0.0	0.0
basin	0.0	0.0
clumps	0.0	0.0
Sept	0.0	0.0
Bastards	0.001	0.0625
pharmacist	0.0	0.0
moisture	0.001	0.5
numb	0.001	0.14285714285714285
Battery	0.0	0.0
queer	0.001	0.03125
totally	0.001	0.14285714285714285
pastor	0.0	0.0
indifference	0.0	0.0
season	0.0	0.0
surrender	0.0	0.0
By	0.003	0.75
fault	0.001	0.08333333333333333
successfully	0.0	0.0
smashed	0.002	0.06060606060606061
God	0.0	0.0
string	0.0	0.0
freeway	0.0	0.0
Sic	0.001	0.5
Figures	0.005	0.12195121951219512
bothered	0.0	0.0
intelligent	0.001	0.125
Reverend	0.0	0.0
ultimately	0.0	0.0
indignation	0.0	0.0
catechize	0.0	0.0
folk	0.0	0.0
sluiced	0.0	0.0
encyclopedias	0.0	0.0
project	0.004	0.15384615384615385
devotion	0.0	0.0
captured	0.0	0.0
bus	0.0	0.0
outward	0.0	0.0
SS	0.001	0.047619047619047616
Renoir	0.0	0.0
severing	0.0	0.0
rebuff	0.0	0.0
spread	0.001	0.027777777777777776
celebrate	0.0	0.0
Precious	0.0	0.0
lemonade	0.0	0.0
guests	0.0	0.0
drift	0.0	0.0
draughty	0.0	0.0
Many	0.0	0.0
overcoat	0.001	0.25
consummated	0.0	0.0
Distinguished	0.002	0.07142857142857142
rubberized	0.0	0.0
soft	0.001	0.05555555555555555
Four	0.001	0.07142857142857142
seekers	0.0	0.0
corsage	0.0	0.0
foul-smelling	0.0	0.0
silly	0.0	0.0
undertakings	0.001	0.08333333333333333
flew	0.001	0.1111111111111111
Confession	0.0	0.0
spectator	0.0	0.0
battles	0.001	0.16666666666666666
system	0.0	0.0
resided	0.0	0.0
Almost	0.002	0.25
tomorrow	0.0	0.0
doves	0.0	0.0
tie	0.0	0.0
western	0.0	0.0
wild	0.001	0.03333333333333333
publicity	0.0	0.0
helpless	0.0	0.0
Gouge	0.0	0.0
bird	0.0	0.0
stairway	0.0	0.0
chosen	0.0	0.0
self-conscious	0.0	0.0
Eighties	0.0	0.0
misleading	0.001	0.125
schoolgirlish	0.001	0.5
pendulum	0.0	0.0
smug	0.0	0.0
Fooled	0.0	0.0
overbearing	0.0	0.0
pungent	0.0	0.0
frame	0.004	0.11764705882352941
rider	0.0	0.0
terribly	0.0	0.0
Po	0.0	0.0
March	0.001	0.047619047619047616
compliments	0.0	0.0
handful	0.0	0.0
descending	0.002	0.2
armored	0.0	0.0
tumbler	0.0	0.0
relented	0.0	0.0
weapon	0.0	0.0
horizon	0.0	0.0
side	0.002	0.2857142857142857
Heaven	0.0	0.0
9	0.0	0.0
deadened	0.0	0.0
Burly	0.0	0.0
purple	0.001	0.08333333333333333
knew	0.0	0.0
herbs	0.0	0.0
Medal	0.0	0.0
hysteria	0.002	0.3333333333333333
mountain	0.002	0.07142857142857142
stool	0.0	0.0
Good	0.005	0.13513513513513514
messages	0.0	0.0
pleasure	0.001	0.25
achievement	0.0	0.0
inward	0.0	0.0
terrace	0.0	0.0
Teachers	0.001	0.5
most	0.004	0.4444444444444444
downpour	0.0	0.0
Brittany	0.0	0.0
young	0.001	0.047619047619047616
liberty	0.0	0.0
harder	0.001	0.041666666666666664
urged	0.0	0.0
turned	0.0	0.0
repository	0.0	0.0
preparing	0.003	0.17647058823529413
cluck	0.0	0.0
nursery	0.0	0.0
south	0.0	0.0
Ejaculated	0.0	0.0
expanse	0.0	0.0
Thunder	0.0	0.0
warm	0.002	0.2
avoiding	0.0	0.0
infrequent	0.0	0.0
damn	0.0	0.0
coat	0.0	0.0
Weaning	0.0	0.0
prop	0.002	0.2857142857142857
knows	0.005	0.15625
shipyards	0.0	0.0
puppy	0.0	0.0
ruler	0.0	0.0
notes	0.003	0.10714285714285714
Loneliness	0.001	0.16666666666666666
criticize	0.001	0.25
comfort	0.001	0.1
appearance	0.001	0.2
remotest	0.0	0.0
pfennig	0.0	0.0
closest	0.0	0.0
embellished	0.0	0.0
seemingly	0.0	0.0
Dancing	0.0	0.0
Greek	0.0	0.0
protection	0.0	0.0
generosity	0.0	0.0
feathered	0.001	0.16666666666666666
boredom	0.0	0.0
imitation	0.0	0.0
shouted	0.002	0.1111111111111111
thicker	0.0	0.0
bewilderingly	0.0	0.0
three	0.0	0.0
obliged	0.0	0.0
away	0.004	0.5714285714285714
rushing	0.001	0.05263157894736842
teasing	0.001	0.02702702702702703
expressions	0.001	0.0625
wet	0.0	0.0
fireplace	0.0	0.0
party	0.001	0.3333333333333333
express	0.002	0.13333333333333333
kale	0.001	0.041666666666666664
Atlanta	0.0	0.0
Hearing	0.0	0.0
corduroys	0.0	0.0
desert	0.0	0.0
Bob	0.0	0.0
tones	0.001	0.034482758620689655
covered	0.002	0.05555555555555555
bounced	0.0	0.0
substantive	0.001	0.25
dipped	0.0	0.0
anguish	0.0	0.0
disgust	0.0	0.0
ballroom	0.0	0.0
picking	0.001	0.07142857142857142
Town	0.0	0.0
patterns	0.0	0.0
intensifying	0.0	0.0
chastity	0.0	0.0
headland	0.0	0.0
Paterson	0.0	0.0
twenties	0.0	0.0
drawl	0.0	0.0
rosebuds	0.0	0.0
childishness	0.0	0.0
stacked	0.0	0.0
railhead	0.0	0.0
singular	0.001	0.09090909090909091
linger	0.0	0.0
rosy	0.0	0.0
start	0.001	0.022222222222222223
role	0.002	0.2222222222222222
Boulevard	0.0	0.0
ready	0.003	0.3333333333333333
crook	0.0	0.0
sewage	0.0	0.0
continue	0.002	0.1111111111111111
forays	0.0	0.0
silence	0.0	0.0
Pierre	0.0	0.0
Grassy	0.0	0.0
persuade	0.001	0.3333333333333333
appetite	0.0	0.0
insolent	0.0	0.0
dainty	0.001	0.07142857142857142
beckon	0.0	0.0
Catholics	0.0	0.0
vice	0.0	0.0
persons	0.001	0.16666666666666666
announced	0.0	0.0
truth	0.0	0.0
sandy	0.0	0.0
Husbandry	0.0	0.0
enter	0.0	0.0
striving	0.001	0.125
servants	0.0	0.0
pleasantly	0.0	0.0
flint	0.0	0.0
using	0.001	0.08333333333333333
knives	0.001	0.5
settle	0.001	0.03571428571428571
jolt	0.0	0.0
China	0.0	0.0
steal	0.001	0.25
footbridge	0.0	0.0
rug	0.0	0.0
appointment	0.0	0.0
moon	0.001	0.09090909090909091
lovely	0.0	0.0
urgent	0.001	0.5
buckle	0.0	0.0
excitement	0.0	0.0
upset	0.0	0.0
floors	0.001	0.06666666666666667
material	0.001	0.125
nodded	0.0	0.0
blowfish	0.0	0.0
saddle	0.0	0.0
clamped	0.0	0.0
lay	0.004	0.23529411764705882
Trig	0.0	0.0
farmers	0.0	0.0
hardtack	0.0	0.0
Square	0.002	0.13333333333333333
crude	0.001	0.058823529411764705
sound	0.004	0.17391304347826086
attentive	0.0	0.0
echoed	0.001	0.16666666666666666
answers	0.001	0.08333333333333333
world	0.003	0.11538461538461539
moonlight	0.0	0.0
erupted	0.001	0.05
politicians	0.0	0.0
Along	0.0	0.0
sunk	0.001	0.05263157894736842
answer	0.0	0.0
croaked	0.0	0.0
arms	0.001	0.05555555555555555
enrich	0.0	0.0
staring	0.0	0.0
twelve	0.001	0.2
gas	0.001	0.045454545454545456
emotion	0.0	0.0
available	0.0	0.0
nightingale	0.0	0.0
Saturday	0.0	0.0
guard	0.0	0.0
surge	0.0	0.0
sex	0.0	0.0
deals	0.003	0.046153846153846156
powerful	0.0	0.0
blinking	0.002	0.10526315789473684
conversational	0.0	0.0
sounds	0.0	0.0
Anne	0.0	0.0
Grandmother	0.0	0.0
limp	0.0	0.0
imagine	0.001	0.1111111111111111
agree	0.0	0.0
stick	0.002	0.04878048780487805
intertwined	0.0	0.0
progressed	0.0	0.0
Bavaria	0.0	0.0
poor	0.001	0.08333333333333333
inn	0.0	0.0
pray	0.0	0.0
height	0.0	0.0
still	0.001	0.02631578947368421
Maple	0.0	0.0
altruism	0.0	0.0
revulsion	0.0	0.0
heap	0.002	0.06060606060606061
concerning	0.001	0.08333333333333333
scholars	0.0	0.0
Mexican	0.0	0.0
guide	0.0	0.0
Sipping	0.0	0.0
deceptive	0.0	0.0
Tuesday	0.0	0.0
Metro	0.001	0.2
flattery	0.0	0.0
chords	0.0	0.0
extension	0.0	0.0
Well	0.003	0.2727272727272727
suffer	0.0	0.0
grayed	0.0	0.0
Potomac	0.0	0.0
recommended	0.0	0.0
black-haired	0.0	0.0
substantial	0.001	0.1
insisted	0.001	0.25
halls	0.001	0.04
amorist	0.0	0.0
lived	0.004	0.25
dapper	0.0	0.0
pantry	0.0	0.0
freezing	0.0	0.0
slashed	0.0	0.0
double-breasted	0.0	0.0
rob	0.0	0.0
brooding	0.0	0.0
cent	0.0	0.0
brazenly	0.0	0.0
hips	0.0	0.0
animals	0.001	0.16666666666666666
lanky	0.0	0.0
roused	0.001	0.0625
impressions	0.002	0.16666666666666666
Florentine	0.0	0.0
luxury	0.0	0.0
seek	0.0	0.0
saved	0.003	0.13636363636363635
journey	0.0	0.0
flash	0.003	0.06521739130434782
understandingly	0.0	0.0
plaster	0.0	0.0
Federal	0.001	0.14285714285714285
irritably	0.0	0.0
fond	0.001	0.125
stirred	0.0	0.0
shops	0.002	0.1
contemptuously	0.0	0.0
attributed	0.0	0.0
devoted	0.001	0.14285714285714285
panes	0.0	0.0
picked	0.003	0.23076923076923078
lordship	0.0	0.0
favorable	0.001	0.14285714285714285
hall	0.0	0.0
ungodly	0.0	0.0
Brest	0.0	0.0
specialist	0.0	0.0
extra	0.001	0.08333333333333333
fishers	0.0	0.0
loudly	0.0	0.0
glittering	0.001	0.06666666666666667
layette	0.0	0.0
toe	0.0	0.0
longshoremen	0.0	0.0
latter	0.0	0.0
bankers	0.0	0.0
grownups	0.0	0.0
understand	0.001	0.08333333333333333
timbered	0.0	0.0
save	0.002	0.1
joined	0.0	0.0
bashful	0.0	0.0
possible	0.0	0.0
leavened	0.0	0.0
borough	0.0	0.0
scimitars	0.0	0.0
shove	0.0	0.0
sleepy	0.0	0.0
Black	0.003	0.07317073170731707
nauseated	0.001	0.09090909090909091
coughed	0.0	0.0
lucky	0.0	0.0
caressing	0.0	0.0
cheered	0.001	0.06666666666666667
structures	0.0	0.0
spitting	0.0	0.0
Afternoon	0.0	0.0
drank	0.001	0.1
black-market	0.0	0.0
wailed	0.0	0.0
distance	0.0	0.0
port	0.0	0.0
Say	0.002	0.14285714285714285
spend	0.001	0.25
trances	0.0	0.0
rattle	0.0	0.0
Boogie	0.0	0.0
doubly	0.0	0.0
sultans	0.0	0.0
glistened	0.0	0.0
ribbons	0.0	0.0
shore	0.0	0.0
tell	0.001	0.05
hell	0.0	0.0
chance	0.001	0.05555555555555555
challenge	0.0	0.0
vertical	0.0	0.0
Harris	0.0	0.0
safely	0.0	0.0
species	0.0	0.0
graduate	0.0	0.0
crazed	0.0	0.0
folding	0.0	0.0
thirty	0.0	0.0
footsteps	0.0	0.0
occupying	0.001	0.07142857142857142
shaking	0.002	0.1
Communists	0.0	0.0
events	0.0	0.0
matriarch	0.0	0.0
memories	0.001	0.1
horses	0.001	0.1111111111111111
putting	0.004	0.2222222222222222
bleary	0.0	0.0
Defrost	0.0	0.0
lacked	0.0	0.0
cleaner	0.001	0.05
mischief	0.0	0.0
cabins	0.0	0.0
detached	0.0	0.0
refilled	0.0	0.0
portwatchers	0.0	0.0
bothers	0.0	0.0
blackness	0.0	0.0
officer	0.0	0.0
barely	0.001	0.16666666666666666
attentions	0.0	0.0
replied	0.001	0.3333333333333333
storekeepers	0.0	0.0
whipping	0.0	0.0
whole	0.0	0.0
oranges	0.0	0.0
discussion	0.001	0.2
maintained	0.0	0.0
queen	0.001	0.058823529411764705
liaison	0.001	0.1111111111111111
heavily	0.002	0.4
later	0.002	0.13333333333333333
emanations	0.0	0.0
icebox	0.0	0.0
fullness	0.0	0.0
suspension	0.0	0.0
People	0.0	0.0
abed	0.0	0.0
supposed	0.002	0.08
late	0.002	0.14285714285714285
grayer	0.0	0.0
proprietor	0.0	0.0
wrists	0.0	0.0
surface	0.001	0.07142857142857142
agent	0.0	0.0
Pop	0.0	0.0
perfume	0.001	0.14285714285714285
elastic	0.0	0.0
waist	0.0	0.0
fountain	0.0	0.0
Pentagon	0.0	0.0
summary	0.0	0.0
pays	0.0	0.0
Slowly	0.0	0.0
rooster	0.0	0.0
loneliness	0.0	0.0
sons	0.001	0.2
impassable	0.0	0.0
fit	0.002	0.08333333333333333
mock	0.0	0.0
repeat	0.0	0.0
bait	0.0	0.0
jam	0.0	0.0
dramatic	0.0	0.0
high	0.0	0.0
tilted	0.0	0.0
sushi	0.0	0.0
steeled	0.0	0.0
abdomen	0.0	0.0
follow	0.0	0.0
raise	0.0	0.0
haunts	0.0	0.0
shifted	0.0	0.0
Railroad	0.0	0.0
coffee	0.0	0.0
wore	0.0	0.0
Already	0.001	1.0
order	0.003	0.07142857142857142
wind	0.001	0.029411764705882353
sealing	0.0	0.0
fleetest	0.0	0.0
despotism	0.0	0.0
hundreds	0.0	0.0
apron	0.0	0.0
bishop	0.0	0.0
corrupt	0.0	0.0
blink	0.001	0.07692307692307693
skull	0.0	0.0
entertainment	0.0	0.0
sweating	0.0	0.0
Things	0.001	0.25
desirable	0.0	0.0
reports	0.001	0.07142857142857142
calling	0.006	0.20689655172413793
tools	0.001	0.07692307692307693
pillows	0.0	0.0
creature	0.0	0.0
autumn	0.0	0.0
Brains	0.001	0.06666666666666667
quarter	0.0	0.0
ungainly	0.0	0.0
peeled	0.0	0.0
Wherever	0.0	0.0
merrymaking	0.0	0.0
drab	0.0	0.0
circles	0.003	0.15
hills	0.0	0.0
moral	0.001	0.5
symphony	0.0	0.0
cruel	0.001	0.14285714285714285
dried-out	0.0	0.0
private	0.0	0.0
quixotic	0.0	0.0
Jupiter	0.0	0.0
herded	0.0	0.0
swingy	0.0	0.0
boss	0.0	0.0
meddling	0.0	0.0
Hudson	0.0	0.0
seventy-five	0.0	0.0
exalted	0.0	0.0
tasteful	0.0	0.0
teacher	0.0	0.0
mast	0.0	0.0
Hunt	0.0	0.0
casually	0.0	0.0
involuntary	0.0	0.0
rabbi	0.0	0.0
Finding	0.001	0.034482758620689655
leave	0.001	0.038461538461538464
foreheads	0.001	0.25
marching	0.001	0.07692307692307693
wattles	0.0	0.0
Negro	0.001	0.16666666666666666
restlessly	0.0	0.0
Search	0.0	0.0
dull	0.002	0.07142857142857142
metal	0.0	0.0
instant	0.002	0.10526315789473684
sipping	0.0	0.0
hunch	0.0	0.0
points	0.002	0.0425531914893617
only	0.001	0.06666666666666667
delicate	0.001	0.14285714285714285
resembled	0.0	0.0
favorites	0.0	0.0
necessary	0.0	0.0
sheets	0.0	0.0
drowned	0.0	0.0
bade	0.0	0.0
tongue	0.0	0.0
Staff	0.0	0.0
romantic	0.001	0.14285714285714285
dismay	0.0	0.0
nightdress	0.0	0.0
fever	0.0	0.0
purchased	0.0	0.0
squad	0.0	0.0
bloods	0.0	0.0
lips	0.001	0.125
reject	0.0	0.0
plot	0.0	0.0
birthday	0.0	0.0
Laurel	0.0	0.0
gentle	0.002	0.10526315789473684
thought	0.002	0.06666666666666667
inspection	0.0	0.0
exchanging	0.0	0.0
Anderson	0.0	0.0
military	0.0	0.0
opposing	0.001	0.07142857142857142
days	0.002	0.14285714285714285
banister	0.0	0.0
returning	0.002	0.07142857142857142
glassy	0.0	0.0
hoist	0.001	0.25
fringe	0.0	0.0
berry	0.0	0.0
list	0.001	0.1111111111111111
so-called	0.001	0.3333333333333333
colleagues	0.0	0.0
battling	0.0	0.0
spoiled	0.003	0.05555555555555555
affairs	0.001	0.06666666666666667
sticking	0.001	0.025
impact	0.0	0.0
wiry	0.0	0.0
Nicholas	0.0	0.0
lie	0.0	0.0
pompously	0.0	0.0
east	0.001	0.14285714285714285
excited	0.002	0.08
Hatless	0.0	0.0
other	0.001	0.3333333333333333
lotion	0.0	0.0
fury	0.0	0.0
wedding	0.001	0.0625
Sheer	0.002	0.06896551724137931
monkish	0.0	0.0
resting	0.001	0.08333333333333333
flesh	0.002	0.13333333333333333
physicalness	0.0	0.0
Pausing	0.001	0.25
greenly	0.0	0.0
politics	0.001	0.2
sciences	0.0	0.0
unendurable	0.0	0.0
Calmly	0.0	0.0
parallel	0.0	0.0
placing	0.002	0.07407407407407407
minimum	0.0	0.0
stumbling	0.001	0.14285714285714285
blasts	0.0	0.0
affair	0.0	0.0
models	0.002	0.08333333333333333
number	0.004	0.2
glinting	0.0	0.0
strode	0.0	0.0
dress	0.002	0.05128205128205128
north	0.001	0.08333333333333333
prescription	0.0	0.0
sand	0.0	0.0
crib	0.0	0.0
grassfire	0.0	0.0
knot	0.0	0.0
saying	0.005	0.29411764705882354
lush	0.0	0.0
maids	0.001	0.2
boot	0.0	0.0
destroy	0.0	0.0
differently	0.0	0.0
Waited	0.001	0.14285714285714285
fields	0.001	0.02631578947368421
pardonable	0.0	0.0
gathering	0.001	0.05
Nothing	0.001	0.07142857142857142
pictures	0.003	0.07894736842105263
cousin	0.0	0.0
Old	0.002	0.15384615384615385
bottles	0.0	0.0
extinguish	0.0	0.0
landlord	0.0	0.0
December	0.0	0.0
attitudes	0.0	0.0
duties	0.0	0.0
misanthrope	0.0	0.0
maid	0.0	0.0
accepted	0.0	0.0
guys	0.0	0.0
unclaimed	0.0	0.0
church	0.0	0.0
crimes	0.0	0.0
plans	0.001	0.125
reading	0.005	0.23809523809523808
continually	0.0	0.0
chute	0.0	0.0
circulation	0.0	0.0
closed	0.002	0.15384615384615385
alabaster	0.0	0.0
President	0.001	0.1
stealthily	0.0	0.0
Cover	0.003	0.058823529411764705
Ada	0.0	0.0
grabbed	0.0	0.0
girlish	0.0	0.0
paper	0.0	0.0
crossing	0.001	0.02702702702702703
scent	0.002	0.16666666666666666
grass	0.002	0.06666666666666667
soften	0.0	0.0
grown	0.003	0.14285714285714285
pretend	0.001	0.07692307692307693
bridge	0.0	0.0
meticulously	0.0	0.0
treat	0.0	0.0
anchored	0.001	0.25
fuck	0.0	0.0
live	0.004	0.17391304347826086
barging	0.001	0.3333333333333333
Brown	0.0	0.0
skinny	0.0	0.0
began	0.001	0.1111111111111111
breath	0.0	0.0
excellences	0.0	0.0
Elder	0.001	0.2
denting	0.0	0.0
methodically	0.0	0.0
Debts	0.0	0.0
expecting	0.002	0.18181818181818182
milling	0.0	0.0
reluctant	0.0	0.0
Jefferson	0.0	0.0
nested	0.0	0.0
spies	0.001	0.1111111111111111
aggravated	0.0	0.0
freedom	0.0	0.0
decry	0.0	0.0
romance	0.0	0.0
Having	0.0	0.0
surprise	0.0	0.0
Faint	0.0	0.0
bewilderment	0.0	0.0
tempt	0.0	0.0
ignorant	0.0	0.0
ransom	0.0	0.0
bowl	0.0	0.0
Siege	0.0	0.0
Royal	0.0	0.0
pill	0.0	0.0
record	0.002	0.09523809523809523
easily	0.002	0.6666666666666666
hen	0.0	0.0
boys	0.002	0.6666666666666666
piano	0.001	0.16666666666666666
Tories	0.0	0.0
slaves	0.0	0.0
subject	0.0	0.0
crudely	0.0	0.0
opportunity	0.001	0.5
Ball	0.002	0.10526315789473684
indirection	0.0	0.0
Wheeling	0.001	0.1
Hope	0.002	0.25
jeopardy	0.0	0.0
respected	0.0	0.0
Honest	0.0	0.0
slippery	0.0	0.0
Spanish	0.0	0.0
contribution	0.0	0.0
Rachel	0.0	0.0
creeping	0.001	0.09090909090909091
ceiling	0.0	0.0
redcoat	0.0	0.0
vellum	0.0	0.0
familiar	0.0	0.0
protect	0.0	0.0
Listen	0.002	0.4
foothills	0.0	0.0
breeding	0.0	0.0
defended	0.002	0.16666666666666666
identified	0.001	0.1111111111111111
wagons	0.0	0.0
hidden	0.001	0.07142857142857142
trigger	0.0	0.0
grimly	0.0	0.0
accurate	0.001	0.3333333333333333
aprons	0.0	0.0
photograph	0.001	0.14285714285714285
stayed	0.002	0.1111111111111111
wake	0.0	0.0
southern	0.0	0.0
panic	0.0	0.0
bewilderedly	0.0	0.0
intuitions	0.001	0.3333333333333333
heard	0.002	0.15384615384615385
straggling	0.0	0.0
detectives	0.0	0.0
hardbake	0.0	0.0
balustrade	0.0	0.0
balls	0.003	0.15789473684210525
reigning	0.0	0.0
em	0.0	0.0
mad	0.001	0.0625
widowed	0.0	0.0
Newfoundland	0.0	0.0
clouds	0.001	0.0625
entertaining	0.001	0.1
done	0.005	0.18518518518518517
enchanted	0.0	0.0
harbor	0.0	0.0
Meanwhile	0.0	0.0
cropped	0.001	0.06666666666666667
Way	0.0	0.0
lap	0.0	0.0
Oh	0.0	0.0
beings	0.001	0.0625
smaller	0.001	0.06666666666666667
mountains	0.003	0.10714285714285714
horseback	0.0	0.0
registering	0.001	0.16666666666666666
tear	0.001	0.05
unashamedly	0.0	0.0
decision	0.0	0.0
afflicted	0.0	0.0
mosquitoes	0.0	0.0
lathered	0.0	0.0
diseases	0.0	0.0
enough	0.0	0.0
praise	0.0	0.0
crowds	0.0	0.0
whirring	0.0	0.0
saluted	0.0	0.0
dreadful	0.001	0.0625
shadow	0.002	0.11764705882352941
careless	0.0	0.0
spinning	0.0	0.0
snoring	0.0	0.0
clear	0.005	0.09259259259259259
piling	0.001	0.1
twilight	0.001	0.09090909090909091
handy	0.0	0.0
poem	0.0	0.0
jeweler	0.0	0.0
naked	0.001	0.16666666666666666
unspeakable	0.0	0.0
tough	0.0	0.0
tugged	0.0	0.0
predicament	0.0	0.0
third	0.0	0.0
carry	0.003	0.10714285714285714
pumped	0.001	0.2
supervision	0.0	0.0
desperately	0.0	0.0
conversation	0.0	0.0
foreboding	0.0	0.0
evaporative	0.0	0.0
withdrawal	0.0	0.0
Burt	0.0	0.0
Cafe	0.0	0.0
However	0.001	0.1111111111111111
James	0.0	0.0
slate	0.0	0.0
law	0.0	0.0
crashed	0.0	0.0
sleep	0.001	0.09090909090909091
cock	0.0	0.0
bride-gift	0.0	0.0
straight-backed	0.0	0.0
amateur	0.0	0.0
waters	0.0	0.0
garment	0.001	0.1
low-down	0.0	0.0
blowing	0.001	0.021739130434782608
wheedled	0.0	0.0
transmitted	0.0	0.0
boasted	0.001	0.08333333333333333
nerves	0.0	0.0
remember	0.0	0.0
benches	0.0	0.0
elderly	0.0	0.0
scrub	0.0	0.0
labeled	0.0	0.0
Sicilian	0.0	0.0
structure	0.0	0.0
overheard	0.0	0.0
higher	0.001	0.125
Road	0.0	0.0
Georgia	0.0	0.0
sixty	0.0	0.0
huggings	0.001	0.1111111111111111
Behind	0.001	0.03225806451612903
pistol	0.0	0.0
Pike	0.0	0.0
reminder	0.0	0.0
Good-by	0.0	0.0
thinking	0.005	0.18518518518518517
such	0.0	0.0
pearls	0.0	0.0
coop	0.0	0.0
explanations	0.0	0.0
surmounted	0.0	0.0
beckoned	0.0	0.0
psychic	0.0	0.0
draining	0.0	0.0
muscle	0.0	0.0
